"clinical_product_rxcui","dose_form_rxcui"
"2050057","721656"
"1810484","721656"
"1876918","317541"
"749736","317541"
"899989","316945"
"1359010","317541"
"900799","316949"
"1806934","1649574"
"1099890","346286"
"1494979","316945"
"238719","316949"
"1809447","1649574"
"238405","316985"
"2569573","316943"
"2122635","317541"
"1797841","1797831"
"2377345","721656"
"1602171","721656"
"313451","346286"
"1807551","1649574"
"1540886","1649574"
"1660185","317541"
"854238","721656"
"351136","346161"
"900064","316949"
"997605","317541"
"1796676","1649574"
"829926","1649574"
"283020","317541"
"2380259","1649571"
"2206090","1649571"
"1049615","316968"
"1049696","316965"
"1362712","316965"
"198529","317541"
"2052814","317541"
"1113490","317541"
"2099993","1649574"
"317128","317541"
"999961","316968"
"2168095","1649574"
"198509","316978"
"199888","317541"
"1996098","316968"
"197861","317541"
"2181307","317541"
"360349","346165"
"239241","316965"
"199305","316965"
"1037273","317541"
"727995","721656"
"1248354","316968"
"1361410","316985"
"1795481","1649574"
"2121705","346289"
"199292","317541"
"1812194","1649574"
"758019","317541"
"1797907","1797831"
"2118589","316942"
"142002","7670"
"1666441","316949"
"310374","91344"
"543873","11108"
"1795344","1649574"
"856535","316943"
"197603","317541"
"240377","1649574"
"200220","317541"
"1428953","316982"
"1999651","316945"
"311500","316982"
"2550732","346285"
"1652674","317541"
"1085633","316985"
"997420","317541"
"966928","316949"
"1601112","316992"
"1430169","316965"
"252148","317541"
"1051006","316955"
"999473","797271"
"198520","317541"
"994435","346289"
"1020365","346285"
"200123","316965"
"790286","317541"
"1794184","1649574"
"1799424","1649574"
"1232202","317007"
"1922474","317541"
"892677","316949"
"1088134","316968"
"2471107","797271"
"1356789","316968"
"95721","316985"
"903694","1649574"
"797638","1649574"
"1668238","1649574"
"2044970","317541"
"2596778","1649574"
"312357","317541"
"896161","744995"
"978946","317541"
"904447","316968"
"1042693","316968"
"308744","316965"
"833150","317541"
"900153","316949"
"311452","1649574"
"861736","317541"
"858778","317541"
"309317","316968"
"849928","316968"
"829758","91058"
"1731355","1649574"
"2279409","346289"
"197726","316965"
"314035","317541"
"311450","1649574"
"892510","316949"
"2562542","1649574"
"825157","721656"
"1791371","1649574"
"1099668","316968"
"197941","317541"
"310157","10312"
"1094160","317541"
"309263","317541"
"1593072","316945"
"310155","10312"
"892623","316949"
"1666303","1649574"
"581531","1649574"
"1099446","317541"
"242754","346161"
"309913","91058"
"199246","317541"
"283224","316982"
"1247445","7670"
"348831","316999"
"1716069","858080"
"1720878","1649574"
"1723208","1649574"
"1720948","317000"
"852379","316949"
"1304490","317541"
"311381","316964"
"2562997","316950"
"1235862","316968"
"244638","316985"
"751553","317541"
"2170264","1649574"
"198440","317541"
"1442986","316965"
"1720773","1649574"
"1302630","346165"
"1094460","317541"
"864681","317541"
"2395835","744995"
"1048445","317541"
"105586","317541"
"1927849","316965"
"2200518","316946"
"1190580","316968"
"1091170","316945"
"1597123","346286"
"1191692","346165"
"876193","1540455"
"314088","317541"
"349491","317541"
"238090","316949"
"900773","316949"
"2262182","316965"
"1737562","1649574"
"2283514","317541"
"577348","317541"
"388311","316943"
"1374842","316968"
"307731","346286"
"311753","316982"
"992656","317541"
"1113368","316968"
"1112482","316965"
"636534","91058"
"199170","317007"
"1925254","721656"
"310594","7670"
"1424849","316945"
"1728055","1649574"
"756008","316968"
"1375917","7670"
"1366550","316945"
"1944947","1649574"
"314285","316965"
"410597","316965"
"860221","317541"
"1111440","316968"
"1809651","1649574"
"2001568","316945"
"392662","317541"
"1293451","346285"
"1798453","317541"
"200342","316965"
"904368","317541"
"309313","316968"
"1112976","1649574"
"1665449","1649574"
"1116320","316945"
"242206","91058"
"1052744","316992"
"310621","316945"
"998533","346165"
"849498","316982"
"846378","316945"
"311985","316945"
"141990","91058"
"860114","721656"
"1808618","91058"
"905073","316949"
"311678","316982"
"1243027","317541"
"979120","1649574"
"198243","316965"
"748878","317541"
"855495","316995"
"1088772","1535727"
"1736329","1649571"
"197436","317541"
"1116339","316945"
"2380564","126542"
"2100015","316982"
"1665515","1649574"
"1716274","346286"
"309650","1649574"
"1599836","1649574"
"1048132","316992"
"2564151","317541"
"198602","317541"
"199021","317541"
"349351","316982"
"1359132","317541"
"1944786","317541"
"1737852","1649574"
"597291","316968"
"1102202","317541"
"2122387","316992"
"358371","346165"
"310404","316965"
"1730925","1649574"
"1719291","1649574"
"1606291","316968"
"476628","317541"
"597971","317541"
"1439810","317541"
"2591510","316965"
"313416","316949"
"310274","316969"
"541363","317541"
"2118898","316942"
"1657209","1649574"
"204508","316949"
"966649","316949"
"902729","316945"
"240060","317541"
"891675","316949"
"899581","316949"
"577027","317541"
"2585714","1649574"
"310405","316965"
"1997015","1649574"
"1232194","317007"
"198358","317541"
"1737742","1649574"
"2054118","797271"
"1665210","1649574"
"749850","317541"
"1795254","1649574"
"1364109","1649574"
"1721951","1649574"
"311382","316964"
"800406","316949"
"1876603","317541"
"1721460","1649574"
"432781","317541"
"664741","316965"
"801109","316949"
"899555","316949"
"198748","346165"
"1728805","1649574"
"1191359","316982"
"901541","316945"
"1658154","1649574"
"866412","316945"
"317150","316965"
"428898","317541"
"1863975","1649574"
"1989112","721656"
"899781","316949"
"349590","346161"
"794976","317541"
"197896","316965"
"1043563","316945"
"1808222","1649574"
"197496","317541"
"2179760","316949"
"905168","317541"
"1359114","317541"
"1193026","316949"
"762846","721656"
"205217","106332"
"1115562","317541"
"1305200","316949"
"197785","316983"
"1046272","7670"
"1665046","1649574"
"311249","316983"
"197311","317541"
"861783","317541"
"197516","317541"
"1720586","316946"
"1431076","317007"
"1367410","316965"
"900085","316949"
"891681","316949"
"200096","317541"
"1000163","316949"
"2054081","1649574"
"1797833","1797831"
"415685","346286"
"314000","317541"
"999638","11108"
"249357","317541"
"1251928","317541"
"898329","316949"
"1294019","317541"
"1542919","1540452"
"762895","721656"
"828751","1649574"
"1305337","316982"
"1148800","316945"
"485434","317541"
"310459","317541"
"311616","317541"
"749811","721656"
"312370","316949"
"1303102","744995"
"485246","1649574"
"763179","317541"
"401938","316965"
"311702","316949"
"312172","316999"
"853350","721656"
"1545157","317541"
"891710","316983"
"1014337","316949"
"904932","317541"
"351068","11103"
"312347","317541"
"860516","316943"
"204426","7670"
"897512","316949"
"310431","316965"
"1441831","317541"
"1305603","316945"
"2287005","7670"
"1314679","316965"
"1992545","1649574"
"1367436","2199220"
"2570405","317541"
"746645","317541"
"1791567","316943"
"852323","316949"
"1148634","316982"
"2391569","317541"
"310228","317541"
"2559902","402496"
"1795170","1649574"
"705209","317541"
"2399652","317690"
"859193","317541"
"200328","317541"
"2279450","346289"
"1722357","316965"
"848135","317541"
"315097","346165"
"828358","316943"
"1437283","316943"
"197725","317541"
"1986373","1649574"
"830456","317541"
"901014","316949"
"1046384","316968"
"801957","346170"
"637116","316992"
"727137","316985"
"2056480","316968"
"312887","316986"
"310149","91344"
"312954","316986"
"1191234","1649572"
"2539207","316965"
"2199390","316982"
"834206","316986"
"1607295","91058"
"1150172","317541"
"353538","316945"
"2571664","106332"
"885131","346286"
"413101","316999"
"1114329","317000"
"2058830","1649574"
"996202","7670"
"2281844","316969"
"2204100","317691"
"388911","1649574"
"861156","316943"
"862019","316945"
"801013","316949"
"2001745","1792831"
"1661424","1649572"
"636045","317541"
"259239","316965"
"1601380","316965"
"993681","316945"
"1726439","1649574"
"1042692","346289"
"2475846","317541"
"1659960","1540453"
"899483","316949"
"749848","317541"
"1798269","316986"
"798429","721656"
"2593865","316950"
"1595631","317541"
"2117871","1649574"
"198224","317541"
"311290","317541"
"1491529","316965"
"799038","721654"
"727813","721656"
"197980","316965"
"1368385","317541"
"1746893","1649574"
"1741267","1649574"
"1607990","91058"
"1046644","7670"
"197625","317541"
"665033","317541"
"597267","316969"
"582299","316968"
"429212","317541"
"1789740","316968"
"308182","316965"
"1431235","317541"
"1243020","317541"
"1101926","316943"
"241834","316965"
"308964","317541"
"577237","346286"
"198228","317541"
"900599","316965"
"827757","316968"
"197395","316985"
"1053652","317007"
"2267417","1649574"
"834152","316986"
"856980","317541"
"311998","316999"
"897021","316945"
"351250","317541"
"1870225","1649570"
"259773","316945"
"864761","316968"
"904651","316949"
"1947301","1649574"
"899592","316949"
"636664","317541"
"1540862","317541"
"308907","91058"
"993470","317541"
"248341","316982"
"1922516","316949"
"858062","316945"
"967545","316949"
"856720","317541"
"1539251","744995"
"2003669","721656"
"259126","316968"
"197735","316982"
"2056476","316968"
"1604383","316965"
"204442","316969"
"883706","1649574"
"891716","317541"
"1735487","317541"
"1724880","1649574"
"1112258","316945"
"2572365","126542"
"745560","721656"
"1807546","1649574"
"283899","316965"
"1798999","316965"
"1115000","316985"
"310318","316945"
"309272","317541"
"1923481","316992"
"1662278","1649574"
"2169321","317541"
"1234317","316985"
"2591481","317541"
"1594658","1649574"
"1362706","316965"
"314215","316965"
"1045430","316955"
"1047480","316985"
"310213","317541"
"252857","316965"
"1795480","1649574"
"1667993","1649574"
"884185","317541"
"205315","316965"
"1148478","316943"
"866211","316985"
"1536498","1535727"
"1547671","744995"
"616463","316986"
"309915","1649574"
"883726","316968"
"1867596","1649574"
"992850","316949"
"2053296","1649574"
"763103","316950"
"2571836","317541"
"416994","316985"
"1797528","1649574"
"636793","316943"
"803058","316949"
"904473","316949"
"1102201","317541"
"259081","316943"
"197541","317541"
"1101338","316945"
"2001262","317541"
"1945039","744995"
"731345","1649571"
"1653196","1649572"
"1490015","317541"
"349404","316982"
"858052","721656"
"309953","1649574"
"1650973","721656"
"897666","317541"
"2384457","317541"
"1052612","316965"
"904425","317541"
"1657173","1649572"
"403810","316965"
"1150471","316965"
"1000352","317541"
"1595624","316982"
"1599805","316943"
"1424455","316982"
"250511","316982"
"1657658","1649574"
"618977","316965"
"992475","317541"
"1049900","91058"
"237836","316965"
"852608","316949"
"1491629","316949"
"2287755","1649574"
"858828","317541"
"313482","316965"
"310965","317541"
"1807452","1649570"
"1237057","346163"
"402019","317541"
"205291","316965"
"1656703","1649570"
"1946529","316945"
"1738576","1649570"
"1100702","317541"
"1114098","797271"
"1089780","316965"
"1720258","317541"
"2058943","721656"
"2056669","1649570"
"647253","346286"
"2058953","316949"
"1010906","316949"
"1721310","1649574"
"309146","316969"
"861493","1649572"
"992578","316985"
"2583634","721656"
"1668225","721656"
"1190110","317541"
"892342","316943"
"2173662","316968"
"1810573","1649574"
"2541171","1649574"
"2571099","1649574"
"851877","316949"
"1999037","316943"
"2585478","1649574"
"977986","316968"
"197832","317541"
"242297","317541"
"1048139","316992"
"1100523","316965"
"1812570","346165"
"2181304","316945"
"1010696","316968"
"1798373","317541"
"1052467","317541"
"1094492","316949"
"2389844","1649574"
"1666823","1649574"
"311345","316969"
"1542377","316983"
"1661683","316968"
"1044427","316968"
"198223","317541"
"311498","316982"
"1042688","316965"
"1940703","317541"
"347048","316999"
"1365980","316968"
"284019","316949"
"2273512","1649574"
"834022","317541"
"1657066","1649574"
"313297","1649574"
"308382","316945"
"1596108","316965"
"905462","316965"
"2107616","317000"
"1486566","346169"
"1602354","316955"
"91349","316986"
"248410","316954"
"2272408","317541"
"153842","317541"
"204401","1649574"
"727631","1649570"
"1356574","317541"
"1246586","797271"
"2176262","1649574"
"1718930","1649574"
"2058858","1649574"
"313477","7670"
"198201","316965"
"1797863","1797831"
"198038","317007"
"1099058","1649574"
"312889","316954"
"905269","317541"
"436147","316982"
"1546888","317541"
"1086463","316968"
"1365842","316945"
"852279","316949"
"1870431","1540455"
"198295","317541"
"2587358","1649574"
"253083","317541"
"1426694","317541"
"1546082","2284289"
"865117","317541"
"312127","316949"
"2563991","317691"
"2120198","721656"
"141859","316982"
"359216","316965"
"562352","1649574"
"242026","316945"
"200390","316965"
"1243324","317541"
"1441411","1649570"
"835499","317541"
