"ndc9","dose_form_rxcui"
"005362030","316965"
"646570002","346286"
"500903210","317541"
"713351777","317541"
"658620880","317541"
"593160111","346286"
"552890072","316965"
"001439666","1649574"
"428060159","317541"
"636291305","316965"
"773330113","317541"
"178560570","316968"
"680840623","316965"
"605057062","316987"
"516550479","317541"
"680712594","317541"
"674570779","316949"
"560620153","106332"
"500901196","11103"
"178562029","317541"
"001210910","316969"
"430630313","316945"
"597790198","317541"
"557000946","317541"
"427990113","316968"
"709340038","317541"
"674570263","1649574"
"713350737","317541"
"105440161","317541"
"500905756","317541"
"743120012","316965"
"002541012","346286"
"167140753","317541"
"333420083","316942"
"680010308","317541"
"672961814","316943"
"500903161","317541"
"167290097","316945"
"707480131","317541"
"712050256","317541"
"503830889","316973"
"436020321","316943"
"430630385","317541"
"317220828","317541"
"620070056","346284"
"689870004","346169"
"500902515","317541"
"662670872","317541"
"636291338","317541"
"420230206","316949"
"712050272","316968"
"658620362","91058"
"504360126","317541"
"003389543","1649574"
"680937319","346165"
"715250005","1649574"
"165710072","316969"
"680160251","1540452"
"136680483","316965"
"519910935","316949"
"631870109","317541"
"658410022","317541"
"003780213","317541"
"606870249","316968"
"422910582","316945"
"597623304","317007"
"709540455","317541"
"605050582","7670"
"425430704","317541"
"109422001","316999"
"581183268","316945"
"500901041","316965"
"672961709","316965"
"729050002","346286"
"705182867","7670"
"698420489","317541"
"553010102","91058"
"622070766","317541"
"682104168","317541"
"430630657","317541"
"728880053","317541"
"548380133","316968"
"170330492","316949"
"681800118","316945"
"001850042","317541"
"500660609","346286"
"615280041","346286"
"003783017","317541"
"705182597","317541"
"607600383","316965"
"790230100","346286"
"683820650","316945"
"713350191","316965"
"003787100","317541"
"007812052","316965"
"144450132","317541"
"605054504","317541"
"705181297","317541"
"416160758","316945"
"398222100","1649574"
"009045679","317541"
"705181809","316949"
"490350267","316986"
"684620101","317541"
"527350059","317541"
"761760194","346286"
"500905328","316945"
"530021132","317541"
"680715032","316945"
"619190984","317541"
"703502604","316983"
"339920393","317541"
"631870558","317541"
"662670543","317541"
"105440938","317541"
"713350694","317541"
"500904805","317541"
"698420913","316965"
"609130010","797271"
"517545011","1649574"
"488790003","346161"
"116730153","106332"
"504280392","316969"
"728650183","317541"
"631480411","106332"
"005361087","7670"
"231550484","1649574"
"428289978","346165"
"690970837","317541"
"709340068","317541"
"678770514","317541"
"680840479","316965"
"105440610","317541"
"596510331","316965"
"619190786","317541"
"165710804","317541"
"705183321","317541"
"001151691","317541"
"705183340","1649574"
"003785632","317541"
"712880153","1649574"
"614420116","317541"
"713350429","316965"
"503830268","316985"
"378080506","91058"
"631870690","317541"
"683820336","316945"
"658620860","317541"
"710200019","316955"
"763830705","346286"
"516550271","317541"
"692400001","316999"
"680712522","316945"
"428060085","317541"
"516284237","316986"
"551110349","316965"
"703505256","316982"
"680712496","317541"
"633040093","316965"
"500904045","317541"
"709340893","316965"
"631870566","316945"
"658410627","317541"
"700000510","316987"
"009046359","317541"
"243850145","317541"
"007813159","1649574"
"433530013","316965"
"605050129","317541"
"500905429","317541"
"378080911","402499"
"716100129","317541"
"683910800","316992"
"002450271","317541"
"806810080","316965"
"623320005","317541"
"301420439","346286"
"716100342","317541"
"003780137","317541"
"497020238","1649574"
"669930472","316945"
"636291018","317541"
"638740113","316965"
"699180901","316949"
"528170196","317541"
"500905624","317541"
"552890142","317541"
"518240164","91058"
"638680677","316969"
"619190663","317541"
"607600634","316945"
"007818006","317541"
"500902799","316965"
"007813032","1649574"
"513160012","346286"
"739430946","316986"
"681340401","316968"
"001155445","316945"
"530021360","317541"
"445670705","1649574"
"007817517","2107948"
"595790005","316999"
"393280010","316968"
"578960694","91058"
"504360353","317541"
"690770103","346286"
"636291183","317541"
"721890199","317541"
"500901800","7670"
"683820367","317541"
"003383814","1649574"
"672961561","316945"
"430630946","317541"
"415200772","317541"
"687887595","317541"
"009047131","317541"
"680160287","402499"
"507420310","316986"
"510790221","317541"
"001210671","316968"
"663360085","317541"
"705183251","317541"
"602191069","316945"
"680010469","316945"
"118221156","91058"
"572370018","316995"
"551110352","316965"
"551548082","317541"
"713350877","317541"
"631870089","316965"
"705181727","316965"
"458020597","346286"
"734690627","1792831"
"001130901","317541"
"500900513","317541"
"148560076","346286"
"510790215","316965"
"490350749","316965"
"003630476","316978"
"003630306","1540455"
"606870419","317541"
"705180117","317541"
"625590701","317541"
"353560772","317541"
"692920526","317541"
"537061003","346165"
"231550649","1649574"
"516722128","346285"
"548380522","316968"
"355730435","10652"
"551543563","317541"
"692040026","316986"
"713350380","317541"
"638680338","317541"
"682106114","317541"
"490350272","317541"
"428580868","316965"
"231550694","317541"
"165710736","316943"
"430630639","317541"
"353560799","317541"
"687887284","316945"
"001850118","317541"
"559660045","10312"
"546290733","317541"
"658620621","317541"
"593900098","316968"
"700000108","317678"
"458020221","316985"
"705183299","316943"
"709540504","316965"
"558870692","316982"
"586020321","316969"
"690970859","317541"
"528170323","317541"
"009042920","317541"
"435470408","317541"
"497020245","1649574"
"713351180","316945"
"497990001","316999"
"412500428","316986"
"672961314","317541"
"539430325","316986"
"607580188","7670"
"002649587","1649574"
"500904928","317541"
"764200026","317541"
"705940044","1649574"
"246580504","317541"
"415200363","316969"
"709340797","317541"
"576640745","317541"
"174780831","1649574"
"005361242","316945"
"001439513","1649574"
"705181254","317541"
"005912512","317541"
"005271349","317541"
"672961782","316965"
"713352047","317541"
"680840044","317541"
"529590829","316965"
"002686202","316949"
"246580312","317541"
"593656064","316986"
"458650413","317541"
"690070836","316982"
"500904810","317541"
"151270738","317541"
"001439655","317541"
"000318771","316968"
"500902514","317541"
"730090001","346286"
"602580181","317541"
"430630378","317541"
"649800378","316965"
"368000187","317541"
"604290047","316945"
"004099303","1649574"
"658620288","317541"
"118220303","317541"
"688770011","316999"
"422910417","317541"
"433530196","317541"
"498840335","317541"
"000549828","317541"
"712050240","317541"
"680714947","317541"
"411630181","317541"
"551540475","317541"
"001154433","316965"
"003383508","1649574"
"695430123","317541"
"721890040","346286"
"005271949","316968"
"684620103","317541"
"127450105","316986"
"551541490","317541"
"004040012","7067"
"680711749","317541"
"636291063","317541"
"000436257","1540453"
"707711135","317541"
"461220176","316992"
"619190053","317541"
"495800623","316969"
"718727175","316949"
"705180014","317541"
"633040616","316965"
"712050592","317541"
"722740003","316986"
"553150157","317541"
"496430335","316949"
"502680710","317541"
"101350367","317541"
"619190732","317541"
"368000018","316985"
"631870392","316965"
"007813430","316949"
"705183317","317541"
"680840645","317541"
"387790525","316968"
"551549582","1649574"
"510790979","317541"
"502680694","317541"
"001439334","1649574"
"368000174","10312"
"558870325","317541"
"001680080","316982"
"674570778","1649574"
"551544995","317541"
"500902893","317541"
"627560187","316942"
"467080122","316965"
"560620311","316942"
"118220539","317004"
"009046640","317541"
"003630691","10312"
"003630655","316969"
"500902763","316982"
"435980339","316943"
"695430252","316968"
"505540022","316999"
"764020402","346286"
"686450578","317541"
"561360385","346286"
"211300405","317541"
"118220344","316992"
"002281453","316945"
"429370712","316983"
"687887647","317541"
"002471473","346286"
"597790157","10312"
"500903549","317541"
"558870596","317541"
"500905408","317541"
"506930276","316999"
"167290156","317541"
"718727142","1649574"
"700000288","317541"
"528170235","317541"
"662670931","316985"
"604290012","316965"
"002681419","316949"
"625840977","316943"
"709340221","317541"
"425820111","317541"
"662670055","317541"
"636298745","317541"
"333420066","316968"
"636298512","317541"
"658620853","317541"
"680470725","317541"
"433530378","317541"
"004401628","317541"
"649800510","1797831"
"475930474","316986"
"620110088","346163"
"713350231","317541"
"596510139","317541"
"593160005","1792831"
"705182177","316965"
"513260025","346286"
"116730378","317541"
"518240045","316985"
"502280328","317541"
"692381174","316965"
"716100440","317541"
"490350712","346286"
"002450071","316945"
"514070417","317541"
"694520106","91058"
"503830261","7670"
"525840510","1649574"
"353560833","316945"
"713351130","316945"
"278080169","316968"
"496710001","316982"
"425430005","317541"
"718727226","1649574"
"167290280","317541"
"560620010","317541"
"561360353","346286"
"510790932","317541"
"707101759","721656"
"638740233","317541"
"368000823","316992"
"572370109","316945"
"516550294","317541"
"167140737","317541"
"514070132","316965"
"736070001","1649574"
"243850328","346163"
"602191314","316965"
"680840924","317541"
"738230201","346286"
"510790135","316943"
"178191072","316999"
"716100015","317541"
"500905781","317541"
"434730262","346286"
"659230052","316982"
"707711173","317541"
"484330219","316968"
"713350795","317541"
"935952028","317541"
"001439326","1649574"
"001159919","316943"
"712050246","317541"
"683820194","317541"
"514070042","317541"
"686450545","317541"
"553900312","1649574"
"118223322","402499"
"698420588","11103"
"680840556","317541"
"005550617","317541"
"693580016","346286"
"510790466","10312"
"002680291","316949"
"498840539","316943"
"525840965","1649574"
"815220368","317541"
"597622586","1649574"
"607600718","317541"
"004099257","1649574"
"500901561","317541"
"003784151","317541"
"638680567","317541"
"473350765","316945"
"500904530","1649574"
"002281114","316943"
"681800950","316982"
"680830238","1649574"
"411630553","317541"
"477810332","317541"
"368000653","317541"
"636292200","317541"
"427080024","316995"
"539430320","317541"
"687520210","346286"
"712050940","316943"
"161030396","317541"
"712050189","91058"
"692300314","316945"
"101470954","316945"
